date,title,source,keyword,text,is_regulation,asset,sentiment_label,sentiment_score,sentiment_confidence
2026-04-21,21shares Announces Staking Distribution Schedule for TDOT and TSUI,GlobeNewswire,cryptocurrency,"21shares Announces Staking Distribution Schedule for TDOT and TSUI NEW YORK, April 21, 2026 (GLOBE NEWSWIRE) -- 21shares
, one of the world’s largest issuers of cryptocurrency exchange traded products (ETPs), today announced its expected distribution dates of staking rewards for the 21shares Polkadot ETF (TDOT) and the 21sh…",0,OTHER,neutral,0.0,0.89991694688797
2026-04-21,Polymarket launches trading of heavily leveraged 'perps' contracts,CNBC,cryptocurrency,"Polymarket launches trading of heavily leveraged 'perps' contracts Prediction markets platform Polymarket is expanding into trading of perpetual futures contacts, the company said Tuesday.",0,OTHER,neutral,0.0,0.5928083062171936
2026-04-21,Greenlane Holdings Announces Upcoming Pre-Funded Warrant Conversion and Lock-Up of Strategic Advisor Warrants,GlobeNewswire,cryptocurrency,"Greenlane Holdings Announces Upcoming Pre-Funded Warrant Conversion and Lock-Up of Strategic Advisor Warrants Berachain Investment Corporation to Convert 33,085 of 1,476,464 Pre-Funded Warrants to Remain Within Contractual Beneficial Ownership Limitations;   Select...",0,OTHER,neutral,0.0,0.5082887411117554
2026-04-21,"Texas Power Demand Could Quadruple by 2032, ERCOT Warns",OilPrice.com,cryptocurrency,"Texas Power Demand Could Quadruple by 2032, ERCOT Warns Peak demand in the Electric Reliability Council of Texas (ERCOT) territory could more than quadruple to 367,790 MW by 2032, driven primarily by data centers as well as other large load customers, the grid operator said in a preliminary forecast published Wedn…",0,OTHER,positive,0.8601704835891724,0.8601704835891724
2026-04-21,Jibanex Review: Genuine Trading Platform or Fake? Reality Check,Whatjapanthinks.com,cryptocurrency,Jibanex Review: Genuine Trading Platform or Fake? Reality Check Jibanex is introduced as a newly launched online trading program created to streamline and strengthen the overall trading journey for individuals interested in cryptocurrency markets. The platform claims that it uses modern tools such as AI and programmed sys…,1,OTHER,neutral,0.0,0.6948819756507874
2026-04-21,Banks lobbying efforts seek to ‘kill’ CLARITY Act before US Senate election window closes,CryptoSlate,cryptocurrency,"Banks lobbying efforts seek to ‘kill’ CLARITY Act before US Senate election window closes The US Senate’s most significant effort to establish a comprehensive federal framework for digital asset markets, the CLARITY Act, is in imminent danger of slipping into May. Amid fierce pressure from traditional financial institutions, Senator Thom Tillis (R…",1,OTHER,negative,-0.9405912756919861,0.9405912756919861
2026-04-21,Prestara Nexor Review: Real Trading Software or Scam? Facts Uncovered,Whatjapanthinks.com,cryptocurrency,Prestara Nexor Review: Real Trading Software or Scam? Facts Uncovered Prestara Nexor stands out as a freshly created crypto trading system built to streamline and improve the overall user experience for individuals interested in digital asset investors. The platform puts forward that it uses high-level methods such as artificia…,0,OTHER,neutral,0.0,0.6193583607673645
2026-04-21,John Gotti’s Grandson Sentenced To 15 Months In Prison For COVID Relief Money Scam,Hip-Hop Wired,cryptocurrency,"John Gotti’s Grandson Sentenced To 15 Months In Prison For COVID Relief Money Scam Gen Z may not be familiar with the name John Gotti, but millennials and authorities certainly remember the infamous mob boss, who ruled New York City with an iron fist during the late 1980s. Now his grandson may be getting some of the blowback of being relate…",0,OTHER,neutral,0.0,0.7821608781814575
2026-04-21,Nora Trade AI Review: Real Trading Software or Scam? Facts Uncovered,Whatjapanthinks.com,cryptocurrency,Nora Trade AI Review: Real Trading Software or Scam? Facts Uncovered Nora Trade AI presents itself as a newly developed digital asset trading solution developed to simplify and upgrade the overall trading journey for individuals interested in cryptocurrency markets. The platform claims that it uses improved methods such as AI …,0,SOL,positive,0.5920518040657043,0.5920518040657043
2026-04-21,RedCoreCanada Review: Reliable Trading Platform or Scam? Our Findings,Whatjapanthinks.com,cryptocurrency,RedCoreCanada Review: Reliable Trading Platform or Scam? Our Findings RedCoreCanada stands out as a newly launched crypto trading system built to streamline and upgrade the overall trading journey for individuals interested in online market participants. The platform states that it uses advanced methods such as smart computing …,0,OTHER,neutral,0.0,0.5030413866043091
2026-04-21,Blord joins Sowore’s ‘revolution team’ after prison release,The Punch,cryptocurrency,"Blord joins Sowore’s ‘revolution team’ after prison release Cryptocurrency entrepreneur Blord thanks Omoyele Sowore for his help in securing his release from Kuje Prison and joins his ‘Revolution Team’.

Read More: https://punchng.com/blord-joins-sowores-revolution-team-after-prison-release/",1,OTHER,neutral,0.0,0.7615270018577576
2026-04-21,Gotti Grandson Gets 15 Months for COVID Fraud,Newser,cryptocurrency,"Gotti Grandson Gets 15 Months for COVID Fraud John Gotti's grandson is headed back into a familiar family setting: federal custody. Carmine Agnello, 39, who once appeared on the reality show Growing Up Gotti, was sentenced Monday on Long Island to 15 months in prison for fraudulently securing nearly $1 m…",1,OTHER,negative,-0.4899322986602783,0.4899322986602783
2026-04-21,True Capitvane Review: Verified Trading Tool or Scam? Claims vs Reality,Whatjapanthinks.com,cryptocurrency,True Capitvane Review: Verified Trading Tool or Scam? Claims vs Reality True Capitvane emerges as a newly launched crypto trading system created to simplify and upgrade the overall trading journey for individuals interested in cryptocurrency markets. The platform states that it uses advanced systems such as machine intelligence a…,0,OTHER,neutral,0.0,0.6651847958564758
2026-04-21,Invescorum Review: Genuine Trading Platform or Fake? Reality Check,Whatjapanthinks.com,cryptocurrency,Invescorum Review: Genuine Trading Platform or Fake? Reality Check Invescorum emerges as a newly launched online trading program developed to simplify and improve the overall trading experience for individuals interested in crypto traders. The platform puts forward that it uses improved methods such as AI and rule-based meth…,0,OTHER,positive,0.6881386041641235,0.6881386041641235
2026-04-21,‘Scattered Spider’ Member ‘Tylerb’ Pleads Guilty,Krebs on Security,cryptocurrency,"‘Scattered Spider’ Member ‘Tylerb’ Pleads Guilty A 24-year-old British national and senior member of the cybercrime group ""Scattered Spider"" has pleaded guilty to wire fraud conspiracy and aggravated identity theft. Tyler Robert Buchanan admitted his role in a series of text-message phishing attacks in the …",1,OTHER,negative,-0.5859858393669128,0.5859858393669128
2026-04-21,Yet another ex-ransomware negotiator admits turning rogue after payoff from crimelords,Theregister.com,cryptocurrency,"Yet another ex-ransomware negotiator admits turning rogue after payoff from crimelords Plus: Court papers reveal nonprofit paid a ransom worth nearly $26.8 million
The third of three former ransomware negotiators accused of assisting the ALPHV/BlackCat ransomware gang in extorting US businesses has pleaded guilty, months after his two co-worker…",0,OTHER,negative,-0.7917642593383789,0.7917642593383789
2026-04-21,North Korea's Lazarus makes off with $290M crypto in Kelp DAO heist after siphoning funds using fraudulent transactions,TechRadar,cryptocurrency,North Korea's Lazarus makes off with $290M crypto in Kelp DAO heist after siphoning funds using fraudulent transactions Lazarus Group tricked the system by taking control of some of the servers used to verify transactions,1,OTHER,negative,-0.5406244397163391,0.5406244397163391
2026-04-21,Fake Google Antigravity downloads are stealing accounts in minutes,Malwarebytes.com,cryptocurrency,"Fake Google Antigravity downloads are stealing accounts in minutes Another AI launch, another trap. A trojanized Google Antigravity installer runs like normal, but secretly hands over your accounts to the attackers.",1,OTHER,neutral,0.0,0.5088324546813965
2026-04-21,Coinbase Global Launches A.I. App Store,Cryptoprowl.com,cryptocurrency,Coinbase Global Launches A.I. App Store Cryptocurrency exchange Coinbase Global (NASDAQ: $COIN) has launched a new app store that uses artificial intellige...,0,OTHER,neutral,0.0,0.6777302622795105
2026-04-21,AriseAlpha Launches AI Crypto Trading Bot to Enhance Automated Trading Investing for 2026,GlobeNewswire,cryptocurrency,"AriseAlpha Launches AI Crypto Trading Bot to Enhance Automated Trading Investing for 2026 AriseAlpha announces a major platform update with leading AI-driven trading tools designed to streamline automated trading across cryptocurrency and stock markets, improving decision-making efficiency AriseAlpha announces a major platform update with leading …",0,OTHER,positive,0.8616938591003418,0.8616938591003418
2026-04-21,Scattered Spider hacker pleads guilty to stealing $8 million in cryptocurrency,Help Net Security,cryptocurrency,"Scattered Spider hacker pleads guilty to stealing $8 million in cryptocurrency A British national tied to the Scattered Spider cybercrime group pleaded guilty to hacking multiple companies via SMS phishing and stealing over $8 million in virtual currency from US victims. Tyler Robert Buchanan, 24, of Dundee, Scotland, pleaded guilty to …",0,OTHER,negative,-0.5979907512664795,0.5979907512664795
2026-04-21,XRP vs. Bitcoin: Which Cryptocurrency to Buy Right Now?,Yahoo Entertainment,cryptocurrency,XRP vs. Bitcoin: Which Cryptocurrency to Buy Right Now? ,0,BTC,neutral,0.0,0.9271841645240784
2026-04-21,"Massive $290,000,000 Crypto Hack on KelpDAO Likely the Work of North Korea’s Lazarus Group: LayerZero",The Daily Hodl,cryptocurrency,"Massive $290,000,000 Crypto Hack on KelpDAO Likely the Work of North Korea’s Lazarus Group: LayerZero The total value locked on decentralized lending platform Aave is plunging after hackers exploited KelpDAO’s cross-chain rsETH configuration, with LayerZero saying preliminary indicators point to North Korea’s Lazarus Group. LayerZero says KelpDAO was exploite…",0,OTHER,negative,-0.9681085348129272,0.9681085348129272
2026-04-21,"In Big Sky Country, Big Political Intrigue",The Atlantic,cryptocurrency,"In Big Sky Country, Big Political Intrigue Montana Democrats thought they found a novel way to win control of the U.S. Senate—until the party faithful started fighting back.",0,OTHER,neutral,0.0,0.6947515606880188
2026-04-21,DoorDash to Pay Delivery Workers in Stablecoins via Stripe's Tempo Blockchain,Decrypt,RSS,"DoorDash to Pay Delivery Workers in Stablecoins via Stripe's Tempo Blockchain Delivery firm DoorDash will use Stripe's payments-focused blockchain, Tempo, to pay its Dashers in stablecoins in more than 40 countries.",0,OTHER,neutral,0.0,0.7812701463699341
2026-04-21,"John Ternus confirmed as Apple’s next CEO, succeeding Tim Cook",Crypto Briefing,SEC crypto,"John Ternus confirmed as Apple’s next CEO, succeeding Tim Cook Ternus' appointment ensures leadership continuity at Apple, minimizing market disruption and maintaining strategic stability for stakeholders.
The post John Ternus confirmed as Apple’s next CEO, succeeding Tim Cook appeared first on Crypto Briefing.",0,OTHER,neutral,0.0,0.8922067284584045
2026-04-21,Optimism Bills 'Privacy Boost' as Turning Point for Enterprises on Ethereum,Decrypt,Bitcoin,Optimism Bills 'Privacy Boost' as Turning Point for Enterprises on Ethereum The layer-2 Ethereum scaling network’s privacy offering is expected to expand to additional blockchains.,0,OTHER,positive,0.8626240491867065,0.8626240491867065
2026-04-21,Block’s Cash App Launches Accounts for Young Kids—Without Bitcoin Access,Decrypt,Bitcoin,"Block’s Cash App Launches Accounts for Young Kids—Without Bitcoin Access Cash App joins the youth banking race with high-yield savings, but the managed kid accounts can’t tap into the app’s Bitcoin features.",1,BTC,neutral,0.0,0.8644130229949951
